"s","birthPlace"
"http://dbpedia.org/resource/Robert_Frost","http://dbpedia.org/resource/San_Francisco"
"http://dbpedia.org/resource/Gary_Snyder","http://dbpedia.org/resource/San_Francisco"
"http://dbpedia.org/resource/Catherine_Barnett","http://dbpedia.org/resource/San_Francisco"
"http://dbpedia.org/resource/Philip_Lamantia","http://dbpedia.org/resource/San_Francisco"
"http://dbpedia.org/resource/Sharon_Olds","http://dbpedia.org/resource/San_Francisco"
"http://dbpedia.org/resource/George_Watsky","http://dbpedia.org/resource/San_Francisco,_California"
"http://dbpedia.org/resource/Giannina_Braschi","http://dbpedia.org/resource/San_Juan,_Puerto_Rico"
"http://dbpedia.org/resource/Giovanni_Pascoli","http://dbpedia.org/resource/San_Mauro_Pascoli"
"http://dbpedia.org/resource/Roque_Dalton","http://dbpedia.org/resource/San_Salvador"
"http://dbpedia.org/resource/Gajanan_Digambar_Madgulkar","http://dbpedia.org/resource/Sangli"
"http://dbpedia.org/resource/Ignacy_Krasicki","http://dbpedia.org/resource/Sanok_Land"
"http://dbpedia.org/resource/Leslie_Scalapino","http://dbpedia.org/resource/Santa_Barbara,_California"
"http://dbpedia.org/resource/Salvador_Espriu","http://dbpedia.org/resource/Santa_Coloma_de_Farners"
"http://dbpedia.org/resource/Susan_Musgrave","http://dbpedia.org/resource/Santa_Cruz,_California"
"http://dbpedia.org/resource/Jimmy_Santiago_Baca","http://dbpedia.org/resource/Santa_Fe,_New_Mexico"
"http://dbpedia.org/resource/Alfonso_Vallejo","http://dbpedia.org/resource/Santander,_Spain"
"http://dbpedia.org/resource/Vicente_Huidobro","http://dbpedia.org/resource/Santiago"
"http://dbpedia.org/resource/César_Vallejo","http://dbpedia.org/resource/Santiago_de_Chuco"
"http://dbpedia.org/resource/Rosalía_de_Castro","http://dbpedia.org/resource/Santiago_de_Compostela"
"http://dbpedia.org/resource/Cesare_Pavese","http://dbpedia.org/resource/Santo_Stefano_Belbo"
"http://dbpedia.org/resource/Sima_Milutinović_Sarajlija","http://dbpedia.org/resource/Sarajevo"
"http://dbpedia.org/resource/Moeen_Nizami","http://dbpedia.org/resource/Sargodha"
"http://dbpedia.org/resource/Mina_Assadi","http://dbpedia.org/resource/Sari,_Iran"
"http://dbpedia.org/resource/Conrad_Aiken","http://dbpedia.org/resource/Savannah,_Georgia"
"http://dbpedia.org/resource/Kabir","http://dbpedia.org/resource/Sayyid_dynasty"
"http://dbpedia.org/resource/Edith_Sitwell","http://dbpedia.org/resource/Scarborough,_North_Yorkshire"
"http://dbpedia.org/resource/Joseph_Freiherr_von_Eichendorff","http://dbpedia.org/resource/Schloss_Lubowitz"
"http://dbpedia.org/resource/Friedrich_Rückert","http://dbpedia.org/resource/Schweinfurt"
"http://dbpedia.org/resource/Nelly_Sachs","http://dbpedia.org/resource/Schöneberg"
"http://dbpedia.org/resource/Robert_Burns","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Robert_Fergusson","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Edwin_Morgan_(poet)","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/William_Drummond_of_Hawthornden","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/James_Macpherson","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Allan_Ramsay_(poet)","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Hector_Macneill","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Charles_Sorley","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Alex_Grant_(poet)","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Kate_Clanchy","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Mark_Alexander_Boyd","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Shirley_Kaufman","http://dbpedia.org/resource/Seattle"
"http://dbpedia.org/resource/Kelli_Russell_Agodon","http://dbpedia.org/resource/Seattle"
"http://dbpedia.org/resource/Richard_Hugo","http://dbpedia.org/resource/Seattle,_Washington"
"http://dbpedia.org/resource/Shirley_Kaufman","http://dbpedia.org/resource/Seattle,_Washington"
"http://dbpedia.org/resource/Ralph_Angel","http://dbpedia.org/resource/Seattle,_Washington"
"http://dbpedia.org/resource/Zbigniew_Herbert","http://dbpedia.org/resource/Second_Polish_Republic"
"http://dbpedia.org/resource/Wisława_Szymborska","http://dbpedia.org/resource/Second_Polish_Republic"
"http://dbpedia.org/resource/Jarosław_Marek_Rymkiewicz","http://dbpedia.org/resource/Second_Polish_Republic"
"http://dbpedia.org/resource/Tadeusz_Różewicz","http://dbpedia.org/resource/Second_Polish_Republic"
"http://dbpedia.org/resource/Krzysztof_Kamil_Baczyński","http://dbpedia.org/resource/Second_Polish_Republic"
"http://dbpedia.org/resource/Hilaire_Belloc","http://dbpedia.org/resource/Seine-et-Oise"
"http://dbpedia.org/resource/Nizami_Ganjavi","http://dbpedia.org/resource/Seljuk_Empire"
"http://dbpedia.org/resource/Alison_Cockburn","http://dbpedia.org/resource/Selkirkshire"
"http://dbpedia.org/resource/James_Hogg","http://dbpedia.org/resource/Selkirkshire"
"http://dbpedia.org/resource/Matija_Bećković","http://dbpedia.org/resource/Senta"
"http://dbpedia.org/resource/Ervin_Šinko","http://dbpedia.org/resource/Serbia"
"http://dbpedia.org/resource/Stefan_Stefanović","http://dbpedia.org/resource/Serbia"
"http://dbpedia.org/resource/Leetile_Disang_Raditladi","http://dbpedia.org/resource/Serowe"
"http://dbpedia.org/resource/Mario_Luzi","http://dbpedia.org/resource/Sesto_Fiorentino"
"http://dbpedia.org/resource/Vicente_Aleixandre","http://dbpedia.org/resource/Seville"
"http://dbpedia.org/resource/Antonio_Machado","http://dbpedia.org/resource/Seville"
"http://dbpedia.org/resource/Luis_Cernuda","http://dbpedia.org/resource/Seville"
"http://dbpedia.org/resource/Srečko_Kosovel","http://dbpedia.org/resource/Sežana"
"http://dbpedia.org/resource/Ram_Prasad_Bismil","http://dbpedia.org/resource/Shahjahanpur"
"http://dbpedia.org/resource/Li_Qingzhao","http://dbpedia.org/resource/Shandong"
"http://dbpedia.org/resource/Bai_Juyi","http://dbpedia.org/resource/Shanxi"
"http://dbpedia.org/resource/Wang_Wei_(Tang_dynasty)","http://dbpedia.org/resource/Shanxi"
"http://dbpedia.org/resource/Leo_Yankevich","http://dbpedia.org/resource/Sharon,_Pennsylvania"
"http://dbpedia.org/resource/Henry_Fielding","http://dbpedia.org/resource/Sharpham"
"http://dbpedia.org/resource/Christine_De_Luca","http://dbpedia.org/resource/Shetland,_Scotland"
"http://dbpedia.org/resource/Kobayashi_Issa","http://dbpedia.org/resource/Shinano,_Nagano"
"http://dbpedia.org/resource/Kobayashi_Issa","http://dbpedia.org/resource/Shinano_Province"
"http://dbpedia.org/resource/Christopher_Smart","http://dbpedia.org/resource/Shipbourne"
"http://dbpedia.org/resource/Nick_Toczek","http://dbpedia.org/resource/Shipley,_West_Yorkshire"
"http://dbpedia.org/resource/Hafez","http://dbpedia.org/resource/Shiraz"
"http://dbpedia.org/resource/Saadi_Shirazi","http://dbpedia.org/resource/Shiraz,_Iran"
"http://dbpedia.org/resource/Ndre_Mjeda","http://dbpedia.org/resource/Shkodër"
"http://dbpedia.org/resource/Wilfred_Owen","http://dbpedia.org/resource/Shropshire"
"http://dbpedia.org/resource/Konstantin_Balmont","http://dbpedia.org/resource/Shuya,_Ivanovo_Oblast"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/Sialkot"
"http://dbpedia.org/resource/Su_Shi","http://dbpedia.org/resource/Sichuan"
"http://dbpedia.org/resource/Salvatore_Quasimodo","http://dbpedia.org/resource/Sicily"
"http://dbpedia.org/resource/Duško_Trifunović","http://dbpedia.org/resource/Sijekovac"
"http://dbpedia.org/resource/Ramdhari_Singh_Dinkar","http://dbpedia.org/resource/Simaria"
"http://dbpedia.org/resource/Raees_Warsi","http://dbpedia.org/resource/Sindh"
"http://dbpedia.org/resource/Halima_Xudoyberdiyeva","http://dbpedia.org/resource/Sirdaryo_Region"
"http://dbpedia.org/resource/Kannadasan","http://dbpedia.org/resource/Sirukoodalpatti"
"http://dbpedia.org/resource/Yunus_Emre","http://dbpedia.org/resource/Sivrihisar"
"http://dbpedia.org/resource/Pawlu_Aquilina","http://dbpedia.org/resource/Siġġiewi"
"http://dbpedia.org/resource/Józef_Krupiński","http://dbpedia.org/resource/Skarbanowo"
"http://dbpedia.org/resource/Flora_Brovina","http://dbpedia.org/resource/Skenderaj"
"http://dbpedia.org/resource/Julian_Ursyn_Niemcewicz","http://dbpedia.org/resource/Skoki,_Belarus"
"http://dbpedia.org/resource/Jovica_Tasevski-Eternijan","http://dbpedia.org/resource/Skopje"
"http://dbpedia.org/resource/Francis_Ledwidge","http://dbpedia.org/resource/Slane"
"http://dbpedia.org/resource/Branko_Radičević","http://dbpedia.org/resource/Slavonski_Brod"
"http://dbpedia.org/resource/Martin_Rakovský","http://dbpedia.org/resource/Slovakia"
"http://dbpedia.org/resource/Sándor_Márai","http://dbpedia.org/resource/Slovakia"
"http://dbpedia.org/resource/Mihály_Tompa","http://dbpedia.org/resource/Slovakia"
"http://dbpedia.org/resource/Srečko_Kosovel","http://dbpedia.org/resource/Slovenia"
"http://dbpedia.org/resource/Boris_Slutsky","http://dbpedia.org/resource/Sloviansk"
"http://dbpedia.org/resource/C._J._Stevens","http://dbpedia.org/resource/Smithfield,_Maine"
"http://dbpedia.org/resource/Aleš_Debeljak","http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia"
"http://dbpedia.org/resource/Sasha_Skenderija","http://dbpedia.org/resource/Socialist_Republic_of_Bosnia_and_Herzegovina"
"http://dbpedia.org/resource/Aleš_Debeljak","http://dbpedia.org/resource/Socialist_Republic_of_Slovenia"
"http://dbpedia.org/resource/William_Blake","http://dbpedia.org/resource/Soho"
"http://dbpedia.org/resource/Alfred,_Lord_Tennyson","http://dbpedia.org/resource/Somersby,_Lincolnshire"
"http://dbpedia.org/resource/Charles_Tennyson_Turner","http://dbpedia.org/resource/Somersby,_Lincolnshire"
"http://dbpedia.org/resource/Hartley_Coleridge","http://dbpedia.org/resource/Somerset"
"http://dbpedia.org/resource/Henry_Fielding","http://dbpedia.org/resource/Somerset"
"http://dbpedia.org/resource/Samuel_Daniel","http://dbpedia.org/resource/Somerset"
"http://dbpedia.org/resource/Elinor_Wylie","http://dbpedia.org/resource/Somerville,_New_Jersey"
"http://dbpedia.org/resource/Li_Qingzhao","http://dbpedia.org/resource/Song_dynasty"
"http://dbpedia.org/resource/Ouyang_Xiu","http://dbpedia.org/resource/Song_dynasty"
"http://dbpedia.org/resource/Ivan_Vazov","http://dbpedia.org/resource/Sopot,_Plovdiv_Province"
"http://dbpedia.org/resource/Torquato_Tasso","http://dbpedia.org/resource/Sorrento"
"http://dbpedia.org/resource/Phillippa_Yaa_de_Villiers","http://dbpedia.org/resource/South_Africa"
"http://dbpedia.org/resource/Gerard_Manley_Hopkins","http://dbpedia.org/resource/South_Essex_(UK_Parliament_constituency)"
"http://dbpedia.org/resource/Dilwar_Khan","http://dbpedia.org/resource/South_Surma"
"http://dbpedia.org/resource/Maria_Luise_Thurmair","http://dbpedia.org/resource/South_Tyrol"
"http://dbpedia.org/resource/Isaac_Watts","http://dbpedia.org/resource/Southampton"
"http://dbpedia.org/resource/Colley_Cibber","http://dbpedia.org/resource/Southampton_Street,_London"
"http://dbpedia.org/resource/Dawn-Michelle_Baude","http://dbpedia.org/resource/Southern_Illinois"
"http://dbpedia.org/resource/Leigh_Hunt","http://dbpedia.org/resource/Southgate,_London"
"http://dbpedia.org/resource/Bella_Akhmadulina","http://dbpedia.org/resource/Soviet_Union"
"http://dbpedia.org/resource/Joseph_Brodsky","http://dbpedia.org/resource/Soviet_Union"
"http://dbpedia.org/resource/Andrei_Voznesensky","http://dbpedia.org/resource/Soviet_Union"
"http://dbpedia.org/resource/Anatoly_Kudryavitsky","http://dbpedia.org/resource/Soviet_Union"
"http://dbpedia.org/resource/Rosalía_de_Castro","http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Matilde_Camus","http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Salvador_Espriu","http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Antonio_Machado","http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Joan_Brossa","http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Miguel_de_Unamuno","http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Carlos_Martínez_Aguirre","http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/José_Martí","http://dbpedia.org/resource/Spanish_Empire"
"http://dbpedia.org/resource/Grace_Beacham_Freeman","http://dbpedia.org/resource/Spartanburg,_South_Carolina"
"http://dbpedia.org/resource/Carolyn_Kizer","http://dbpedia.org/resource/Spokane,_Washington"
"http://dbpedia.org/resource/Sherman_Alexie","http://dbpedia.org/resource/Spokane,_Washington"
"http://dbpedia.org/resource/Vachel_Lindsay","http://dbpedia.org/resource/Springfield,_Illinois"
"http://dbpedia.org/resource/Dr._Seuss","http://dbpedia.org/resource/Springfield,_Massachusetts"
"http://dbpedia.org/resource/Meary_James_Thurairajah_Tambimuttu","http://dbpedia.org/resource/Sri_Lanka"
"http://dbpedia.org/resource/Đura_Jakšić","http://dbpedia.org/resource/Srpska_Crnja"
"http://dbpedia.org/resource/Sara_Teasdale","http://dbpedia.org/resource/St._Louis"
"http://dbpedia.org/resource/Maya_Angelou","http://dbpedia.org/resource/St._Louis"
"http://dbpedia.org/resource/William_S._Burroughs","http://dbpedia.org/resource/St._Louis"
"http://dbpedia.org/resource/T._S._Eliot","http://dbpedia.org/resource/St._Louis,_Missouri"
"http://dbpedia.org/resource/Naomi_Shihab_Nye","http://dbpedia.org/resource/St._Louis,_Missouri"
"http://dbpedia.org/resource/Kay_Boyle","http://dbpedia.org/resource/St._Paul,_Minnesota"
"http://dbpedia.org/resource/Ryszard_Krynicki","http://dbpedia.org/resource/St._Valentin"
"http://dbpedia.org/resource/Edward_Alexander_Wyon","http://dbpedia.org/resource/St_Pancras,_London"
"http://dbpedia.org/resource/Pam_Ayres","http://dbpedia.org/resource/Stanford_in_the_Vale,_Berkshire"
"http://dbpedia.org/resource/Laozi","http://dbpedia.org/resource/State_of_Chu"
"http://dbpedia.org/resource/Thomas_Hardy","http://dbpedia.org/resource/Stinsford"
"http://dbpedia.org/resource/Susanna_Roxman","http://dbpedia.org/resource/Stockholm"
"http://dbpedia.org/resource/Djuna_Barnes","http://dbpedia.org/resource/Storm_King_Mountain_(New_York)"
"http://dbpedia.org/resource/Eleanor_Farjeon","http://dbpedia.org/resource/Strand,_London"
"http://dbpedia.org/resource/Frances_Browne","http://dbpedia.org/resource/Stranorlar"
"http://dbpedia.org/resource/Gerard_Manley_Hopkins","http://dbpedia.org/resource/Stratford,_London"
"http://dbpedia.org/resource/William_Shakespeare","http://dbpedia.org/resource/Stratford-upon-Avon"
"http://dbpedia.org/resource/Jean_Arp","http://dbpedia.org/resource/Straßburg"
"http://dbpedia.org/resource/Petar_Kočić","http://dbpedia.org/resource/Stričići"
"http://dbpedia.org/resource/George_Mackay_Brown","http://dbpedia.org/resource/Stromness"
"http://dbpedia.org/resource/Elizabeth_Akers_Allen","http://dbpedia.org/resource/Strong,_Maine"
"http://dbpedia.org/resource/Anton_Martin_Slomšek","http://dbpedia.org/resource/Styria_(Slovenia)"
"http://dbpedia.org/resource/Guru_Gobind_Singh","http://dbpedia.org/resource/Subah"
"http://dbpedia.org/resource/Guru_Tegh_Bahadur","http://dbpedia.org/resource/Subah_of_Lahore"
"http://dbpedia.org/resource/Danilo_Kiš","http://dbpedia.org/resource/Subotica"
"http://dbpedia.org/resource/Dezső_Kosztolányi","http://dbpedia.org/resource/Subotica"
"http://dbpedia.org/resource/Linda_Gregg","http://dbpedia.org/resource/Suffern,_New_York"
"http://dbpedia.org/resource/George_Crabbe","http://dbpedia.org/resource/Suffolk"
"http://dbpedia.org/resource/Thomas_Nashe","http://dbpedia.org/resource/Suffolk"
"http://dbpedia.org/resource/Ovid","http://dbpedia.org/resource/Sulmona"
"http://dbpedia.org/resource/Yunus_Emre","http://dbpedia.org/resource/Sultanate_of_Rum"
"http://dbpedia.org/resource/Mark_Strand","http://dbpedia.org/resource/Summerside,_Prince_Edward_Island"
"http://dbpedia.org/resource/Maggie_Estep","http://dbpedia.org/resource/Summit,_New_Jersey"
"http://dbpedia.org/resource/Marion_Angus","http://dbpedia.org/resource/Sunderland,_Tyne_and_Wear"
"http://dbpedia.org/resource/Anders_Abraham_Grafström","http://dbpedia.org/resource/Sundsvall"
"http://dbpedia.org/resource/Sapardi_Djoko_Damono","http://dbpedia.org/resource/Surakarta"
"http://dbpedia.org/resource/Mareez","http://dbpedia.org/resource/Surat"
"http://dbpedia.org/resource/Dalpatram","http://dbpedia.org/resource/Surendranagar"
"http://dbpedia.org/resource/Johanna_Schouten-Elsenhout","http://dbpedia.org/resource/Surinam_(Dutch_colony)"
"http://dbpedia.org/resource/Michaël_Slory","http://dbpedia.org/resource/Surinam_(Dutch_colony)"
"http://dbpedia.org/resource/Aleksander_Fredro","http://dbpedia.org/resource/Surochów"
"http://dbpedia.org/resource/Robert_Graves","http://dbpedia.org/resource/Surrey"
"http://dbpedia.org/resource/Edward_Thomas_(poet)","http://dbpedia.org/resource/Surrey"
"http://dbpedia.org/resource/Ford_Madox_Ford","http://dbpedia.org/resource/Surrey"
"http://dbpedia.org/resource/L._S._Bevington","http://dbpedia.org/resource/Surrey"
"http://dbpedia.org/resource/Rumer_Godden","http://dbpedia.org/resource/Sussex"
"http://dbpedia.org/resource/Sasha_Dugdale","http://dbpedia.org/resource/Sussex"
"http://dbpedia.org/resource/Thomas_Sackville,_1st_Earl_of_Dorset","http://dbpedia.org/resource/Sussex"
"http://dbpedia.org/resource/William_Collins_(poet)","http://dbpedia.org/resource/Sussex"
"http://dbpedia.org/resource/John_Fletcher_(playwright)","http://dbpedia.org/resource/Sussex"
"http://dbpedia.org/resource/Maria_Konopnicka","http://dbpedia.org/resource/Suwałki"
"http://dbpedia.org/resource/Li_Bai","http://dbpedia.org/resource/Suyab"
"http://dbpedia.org/resource/Ruth_Manning-Sanders","http://dbpedia.org/resource/Swansea"
"http://dbpedia.org/resource/Dylan_Thomas","http://dbpedia.org/resource/Swansea"
"http://dbpedia.org/resource/Ernst_Moritz_Arndt","http://dbpedia.org/resource/Swedish_Pomerania"
"http://dbpedia.org/resource/Robert_Walser_(writer)","http://dbpedia.org/resource/Switzerland"
"http://dbpedia.org/resource/Alfonsina_Storni","http://dbpedia.org/resource/Switzerland"
"http://dbpedia.org/resource/Daniele_Pantano","http://dbpedia.org/resource/Switzerland"
"http://dbpedia.org/resource/Jan_Kochanowski","http://dbpedia.org/resource/Sycyna"
"http://dbpedia.org/resource/Chris_Mansell","http://dbpedia.org/resource/Sydney"
"http://dbpedia.org/resource/Les_Wicks","http://dbpedia.org/resource/Sydney,_New_South_Wales"
"http://dbpedia.org/resource/Theocritus","http://dbpedia.org/resource/Syracuse,_Sicily"
"http://dbpedia.org/resource/Krayem_Awad","http://dbpedia.org/resource/Syria"
"http://dbpedia.org/resource/Nizar_Qabbani","http://dbpedia.org/resource/Syrian_Federation"
"http://dbpedia.org/resource/Gerhart_Hauptmann","http://dbpedia.org/resource/Szczawno-Zdrój"
"http://dbpedia.org/resource/Lucian_Blaga","http://dbpedia.org/resource/Szeben_County"
"http://dbpedia.org/resource/Béla_Balázs","http://dbpedia.org/resource/Szeged"
"http://dbpedia.org/resource/Gyula_Juhász_(poet)","http://dbpedia.org/resource/Szeged"
"http://dbpedia.org/resource/Ágnes_Rapai","http://dbpedia.org/resource/Szekszárd"
"http://dbpedia.org/resource/Mihály_Babits","http://dbpedia.org/resource/Szekszárd"
"http://dbpedia.org/resource/Sándor_Tóth","http://dbpedia.org/resource/Szolnok"
"http://dbpedia.org/resource/Sándor_Weöres","http://dbpedia.org/resource/Szombathely"
"http://dbpedia.org/resource/Gyula_Illyés","http://dbpedia.org/resource/Sárszentlőrinc"
"http://dbpedia.org/resource/Mário_de_Andrade","http://dbpedia.org/resource/São_Paulo"
"http://dbpedia.org/resource/Artur_Adson","http://dbpedia.org/resource/Sänna"
"http://dbpedia.org/resource/Paul_Valéry","http://dbpedia.org/resource/Sète"
"http://dbpedia.org/resource/Richard_Brautigan","http://dbpedia.org/resource/Tacoma,_Washington"
"http://dbpedia.org/resource/Bai_Juyi","http://dbpedia.org/resource/Taiyuan"
"http://dbpedia.org/resource/Narsinh_Mehta","http://dbpedia.org/resource/Talaja,_Bhavnagar"
"http://dbpedia.org/resource/Paul-Eerik_Rummo","http://dbpedia.org/resource/Tallinn"
"http://dbpedia.org/resource/Tõnu_Trubetsky","http://dbpedia.org/resource/Tallinn"
"http://dbpedia.org/resource/Ilmar_Laaban","http://dbpedia.org/resource/Tallinn"
"http://dbpedia.org/resource/Kambar_(poet)","http://dbpedia.org/resource/Tamil_Nadu"
"http://dbpedia.org/resource/Kannadasan","http://dbpedia.org/resource/Tamil_Nadu"
"http://dbpedia.org/resource/Li_Bai","http://dbpedia.org/resource/Tang_dynasty"
"http://dbpedia.org/resource/Gavin_Douglas","http://dbpedia.org/resource/Tantallon_Castle"
"http://dbpedia.org/resource/Christopher_Mwashinga","http://dbpedia.org/resource/Tanzania"
"http://dbpedia.org/resource/Brion_Gysin","http://dbpedia.org/resource/Taplow"
"http://dbpedia.org/resource/István_Péter_Németh","http://dbpedia.org/resource/Tapolca"
"http://dbpedia.org/resource/Théophile_Gautier","http://dbpedia.org/resource/Tarbes"
"http://dbpedia.org/resource/Gwen_Harwood","http://dbpedia.org/resource/Taringa,_Queensland"
"http://dbpedia.org/resource/William_Browne_(poet)","http://dbpedia.org/resource/Tavistock,_Devon"
"http://dbpedia.org/resource/Ahmad_Shamlou","http://dbpedia.org/resource/Tehran"
"http://dbpedia.org/resource/Forugh_Farrokhzad","http://dbpedia.org/resource/Tehran"
"http://dbpedia.org/resource/Maryam_Jafari_Azarmani","http://dbpedia.org/resource/Tehran,_Iran"
"http://dbpedia.org/resource/Abhi_Subedi","http://dbpedia.org/resource/Tehrathum"
"http://dbpedia.org/resource/Guda_Anjaiah","http://dbpedia.org/resource/Telangana"
"http://dbpedia.org/resource/Lukijan_Mušicki","http://dbpedia.org/resource/Temerin"
"http://dbpedia.org/resource/Randall_Jarrell","http://dbpedia.org/resource/Tennessee"
"http://dbpedia.org/resource/Max_Ehrmann","http://dbpedia.org/resource/Terre_Haute,_Indiana"
"http://dbpedia.org/resource/Andrea_Cheng","http://dbpedia.org/resource/Texas"
"http://dbpedia.org/resource/Grace_Paley","http://dbpedia.org/resource/The_Bronx"
"http://dbpedia.org/resource/Lewis_Warsh","http://dbpedia.org/resource/The_Bronx"
"http://dbpedia.org/resource/Remco_Campert","http://dbpedia.org/resource/The_Hague"
"http://dbpedia.org/resource/Kambar_(poet)","http://dbpedia.org/resource/Therazhundur"
"http://dbpedia.org/resource/Gopi_Kottoor","http://dbpedia.org/resource/Thiruvananthapuram"
"http://dbpedia.org/resource/Emily_Brontë","http://dbpedia.org/resource/Thornton,_West_Yorkshire"
"http://dbpedia.org/resource/Anne_Brontë","http://dbpedia.org/resource/Thornton,_West_Yorkshire"
"http://dbpedia.org/resource/Charlotte_Brontë","http://dbpedia.org/resource/Thornton,_West_Yorkshire"
"http://dbpedia.org/resource/Dennis_O'Driscoll","http://dbpedia.org/resource/Thurles"
"http://dbpedia.org/resource/Mary_Sidney","http://dbpedia.org/resource/Tickenhill_Palace"
"http://dbpedia.org/resource/Hovhannes_Tumanyan","http://dbpedia.org/resource/Tiflis_Governorate"
"http://dbpedia.org/resource/Vahan_Terian","http://dbpedia.org/resource/Tiflis_Governorate"
"http://dbpedia.org/resource/Allen_Curnow","http://dbpedia.org/resource/Timaru"
"http://dbpedia.org/resource/John_Thompson_(Canadian_poet)","http://dbpedia.org/resource/Timperley"
"http://dbpedia.org/resource/André_Breton","http://dbpedia.org/resource/Tinchebray"
"http://dbpedia.org/resource/Xuan_Bello","http://dbpedia.org/resource/Tineo"
"http://dbpedia.org/resource/Natsume_Sōseki","http://dbpedia.org/resource/Tokugawa_shogunate"
"http://dbpedia.org/resource/Mari_Evans","http://dbpedia.org/resource/Toledo,_Ohio"
"http://dbpedia.org/resource/Gyula_Illyés","http://dbpedia.org/resource/Tolna_County"
"http://dbpedia.org/resource/Ben_Lerner","http://dbpedia.org/resource/Topeka"
"http://dbpedia.org/resource/Gwendolyn_Brooks","http://dbpedia.org/resource/Topeka,_Kansas"
"http://dbpedia.org/resource/Dennis_Lee_(author)","http://dbpedia.org/resource/Toronto"
"http://dbpedia.org/resource/Christian_Bök","http://dbpedia.org/resource/Toronto"
"http://dbpedia.org/resource/Ann_Elizabeth_Carson","http://dbpedia.org/resource/Toronto"
"http://dbpedia.org/resource/Anne_Carson","http://dbpedia.org/resource/Toronto"
"http://dbpedia.org/resource/Gwendolyn_MacEwen","http://dbpedia.org/resource/Toronto"
"http://dbpedia.org/resource/Michaël_Slory","http://dbpedia.org/resource/Totness,_Suriname"
"http://dbpedia.org/resource/Georges_Rodenbach","http://dbpedia.org/resource/Tournai"
"http://dbpedia.org/resource/Hedd_Wyn","http://dbpedia.org/resource/Trawsfynydd"
"http://dbpedia.org/resource/Jovan_Dučić","http://dbpedia.org/resource/Trebinje"
"http://dbpedia.org/resource/Ntozake_Shange","http://dbpedia.org/resource/Trenton,_New_Jersey"
"http://dbpedia.org/resource/Hedwig_Gorski","http://dbpedia.org/resource/Trenton,_New_Jersey"
"http://dbpedia.org/resource/Umberto_Saba","http://dbpedia.org/resource/Trieste"
"http://dbpedia.org/resource/Vahni_Capildeo","http://dbpedia.org/resource/Trinidad_and_Tobago"
"http://dbpedia.org/resource/Anthony_Joseph","http://dbpedia.org/resource/Trinidad_and_Tobago"
"http://dbpedia.org/resource/Alice_Fulton","http://dbpedia.org/resource/Troy,_New_York"
"http://dbpedia.org/resource/Dick_Allen_(poet)","http://dbpedia.org/resource/Troy,_New_York"
"http://dbpedia.org/resource/Pencho_Slaveykov","http://dbpedia.org/resource/Tryavna"
"http://dbpedia.org/resource/Józef_Czechowicz","http://dbpedia.org/resource/Tsardom_of_Poland"
"http://dbpedia.org/resource/Bhupi_Sherchan","http://dbpedia.org/resource/Tukuche"
"http://dbpedia.org/resource/Zinaida_Gippius","http://dbpedia.org/resource/Tula_Governorate"
"http://dbpedia.org/resource/Ron_Padgett","http://dbpedia.org/resource/Tulsa,_Oklahoma"
"http://dbpedia.org/resource/Arthur_Waley","http://dbpedia.org/resource/Tunbridge_Wells"
"http://dbpedia.org/resource/Keith_Douglas","http://dbpedia.org/resource/Tunbridge_Wells"
"http://dbpedia.org/resource/Yunus_Emre","http://dbpedia.org/resource/Turkey"
"http://dbpedia.org/resource/İsmet_Özel","http://dbpedia.org/resource/Turkey"
"http://dbpedia.org/resource/Cemal_Süreya","http://dbpedia.org/resource/Turkey"
"http://dbpedia.org/resource/Haydar_Ergülen","http://dbpedia.org/resource/Turkey"
"http://dbpedia.org/resource/Hesiod","http://dbpedia.org/resource/Turkey"
"http://dbpedia.org/resource/Onat_Kutlar","http://dbpedia.org/resource/Turkey"
"http://dbpedia.org/resource/Ferdowsi","http://dbpedia.org/resource/Tus,_Iran"
"http://dbpedia.org/resource/Jaime_Sabines","http://dbpedia.org/resource/Tuxtla_Gutiérrez"
"http://dbpedia.org/resource/Joyce_Kilmer","http://dbpedia.org/resource/U.S."
"http://dbpedia.org/resource/Shirley_Kaufman","http://dbpedia.org/resource/U.S."
